Round,All India Rank,Choice No.,Institute,Course,Allotted Quota,Allotted/Candidate Category,Cand_Cat_Split,Status
1,91019,-,KUSUM DEVI SUNDERLAL DUGAR JAIN DENTAL COLLEGE AND HOSPITAL,BDS,State Quota,UR,General,Retained
1,91140,-,RAMPURHAT GOVT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,EWS,EWS,Not Upgraded
3,91271,4,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,SC,SC,Upgraded
1,91293,-,"COLLEGE OF MEDICINE AND SAGORE DUTTA HOSPITAL, KAMARHATI",MBBS,State Quota,SC,SC,Retained
1,91448,-,JHARGRAM GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,EWS,EWS,Retained
1,91616,-,RAMPURHAT GOVT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,EWS,EWS,Not Upgraded
1,91715,-,ESI PGI MSR AND ESIC MEDICAL COLLEGE JOKA KOLKATA,MBBS,State Quota,SC,SC,Retained
1,91733,-,HALDIA INSTITUTE OF DENTAL SCIENCES AND RESEARCH,BDS,State Quota,UR OBC-B (Non- Creamy Layer),,Not Upgraded
1,91919,-,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,Private Management Quota,UR OBC-B (Non- Creamy Layer),,Not Upgraded
1,91957,-,"NORTH BENGAL MEDICAL COLLEGE AND HOSPITAL, DARJEELING",MBBS,State Quota,SC,SC,Retained
3,91996,4,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,Private Management Quota,UR,General,Fresh Allotment
1,92162,-,RAIGANJ GOVT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,EWS,EWS,Not Upgraded
1,92303,-,RAMPURHAT GOVT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,EWS,EWS,Retained
1,92336,-,"COLLEGE OF MEDICINE AND SAGORE DUTTA HOSPITAL, KAMARHATI",MBBS,State Quota,SC,SC,Retained
1,92462,-,RAIGANJ GOVT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,EWS,EWS,Retained
3,92483,5,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,Private Management Quota,UR,General,Fresh Allotment
1,92613,-,"COLLEGE OF MEDICINE AND SAGORE DUTTA HOSPITAL, KAMARHATI",MBBS,State Quota,SC,SC,Retained
1,92622,-,"COLLEGE OF MEDICINE AND SAGORE DUTTA HOSPITAL, KAMARHATI",MBBS,State Quota,SC,SC,Retained
1,92705,-,RAIGANJ GOVT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,EWS,EWS,Not Upgraded
1,92765,-,"MALDA MEDICAL COLLEGE AND HOSPITAL, MALDA",MBBS,State Quota,SC,SC,Not Upgraded
1,92954,-,RAIGANJ GOVT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,EWS,EWS,Retained
3,93139,4,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,SC,SC,Upgraded
1,93326,-,"MAHARAJA JITENDRA NARAYAN MEDICAL COLLEGE AND HOSPITAL, COOCHBEHAR",MBBS,State Quota,EWS,EWS,Retained
1,93343,-,"MAHARAJA JITENDRA NARAYAN MEDICAL COLLEGE AND HOSPITAL, COOCHBEHAR",MBBS,State Quota,EWS,EWS,Retained
1,93413,-,GURU NANAK INSTITUTE OF DENTAL SCIENCES AND RESEARCH,BDS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Not Upgraded
1,93607,-,"MIDNAPORE MEDICAL COLLEGE, MIDNAPUR",MBBS,State Quota,SC,SC,Retained
1,93653,-,BARASAT GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,SC,SC,Retained
2,93746,-,GURU NANAK INSTITUTE OF DENTAL SCIENCES AND RESEARCH,BDS,State Quota,UR,General,Retained
1,93796,-,"BURDWAN MEDICAL COLLEGE, BURDWAN",MBBS,State Quota,SC,SC,Retained
3,94350,13,"MURSHIDABAD MEDICAL COLLEGE AND HOSPITAL, MURSHIDABAD",MBBS,State Quota,EWS,EWS,Upgraded
1,94369,-,"COLLEGE OF MEDICINE AND SAGORE DUTTA HOSPITAL, KAMARHATI",MBBS,State Quota,SC,SC,Not Upgraded
1,94404,-,RAIGANJ GOVT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,EWS,EWS,Retained
3,94455,4,"R.G. KAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,SC,SC,Upgraded
3,94563,24,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,Private Management Quota,UR,General,Fresh Allotment
1,94692,-,"COLLEGE OF MEDICINE AND JNM HOSPITAL, KALYANI",MBBS,State Quota,SC,SC,Retained
1,94730,-,"COLLEGE OF MEDICINE AND SAGORE DUTTA HOSPITAL, KAMARHATI",MBBS,State Quota,SC,SC,Retained
3,94852,4,"R.G. KAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,SC,SC,Upgraded
1,94890,-,"BANKURA SAMMILANI MEDICAL COLLEGE, BANKURA",MBBS,State Quota,SC,SC,Retained
1,94895,-,KUSUM DEVI SUNDERLAL DUGAR JAIN DENTAL COLLEGE AND HOSPITAL,BDS,State Quota,UR,General,Retained
1,94996,-,RAIGANJ GOVT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,EWS,EWS,Not Upgraded
1,95147,-,"BURDWAN MEDICAL COLLEGE, BURDWAN",MBBS,State Quota,SC,SC,Retained
3,95177,20,RAIGANJ GOVT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,EWS,EWS,Upgraded
3,95322,1,"MALDA MEDICAL COLLEGE AND HOSPITAL, MALDA",MBBS,State Quota,SC,SC,Upgraded
3,95332,3,"R.G. KAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,SC,SC,Upgraded
1,95358,-,ESI PGI MSR AND ESIC MEDICAL COLLEGE JOKA KOLKATA,MBBS,State Quota,SC,SC,Retained
1,95500,-,"BURDWAN MEDICAL COLLEGE, BURDWAN",MBBS,State Quota,SC,SC,Retained
2,95534,-,GURU NANAK INSTITUTE OF DENTAL SCIENCES AND RESEARCH,BDS,State Quota,UR,General,Not Upgraded
1,95542,-,JALPAIGURI GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,EWS,EWS,Retained
1,95659,-,"BANKURA SAMMILANI MEDICAL COLLEGE, BANKURA",MBBS,State Quota,SC,SC,Retained
3,95768,4,"R.G. KAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,SC,SC,Upgraded
1,95846,-,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,Private Management Quota,UR,General,Retained
1,95977,-,"COLLEGE OF MEDICINE AND SAGORE DUTTA HOSPITAL, KAMARHATI",MBBS,State Quota,SC,SC,Retained
1,96040,-,JALPAIGURI GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,EWS,EWS,Not Upgraded
1,96133,-,ESI PGI MSR AND ESIC MEDICAL COLLEGE JOKA KOLKATA,MBBS,State Quota,SC,SC,Retained
3,96164,39,GURU NANAK INSTITUTE OF DENTAL SCIENCES AND RESEARCH,BDS,State Quota,UR,General,Upgraded
3,96214,39,GURU NANAK INSTITUTE OF DENTAL SCIENCES AND RESEARCH,BDS,State Quota,UR,General,Fresh Allotment
1,96317,-,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,Private Management Quota,UR,General,Retained
1,96324,-,JALPAIGURI GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,EWS,EWS,Retained
1,96397,-,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,Private Management Quota,UR,General,Not Upgraded
3,96576,22,KUSUM DEVI SUNDERLAL DUGAR JAIN DENTAL COLLEGE AND HOSPITAL,BDS,State Quota,UR OBC-A (Non- Creamy Layer),,Fresh Allotment
1,96680,-,"BANKURA SAMMILANI MEDICAL COLLEGE, BANKURA",MBBS,State Quota,SC,SC,Retained
1,96799,-,"COLLEGE OF MEDICINE AND JNM HOSPITAL, KALYANI",MBBS,State Quota,SC,SC,Retained
1,96804,-,"COLLEGE OF MEDICINE AND SAGORE DUTTA HOSPITAL, KAMARHATI",MBBS,State Quota,SC,SC,Retained
1,96862,-,"BURDWAN MEDICAL COLLEGE, BURDWAN",MBBS,State Quota,SC,SC,Retained
1,96881,-,"BURDWAN MEDICAL COLLEGE, BURDWAN",MBBS,State Quota,SC,SC,Retained
1,96972,-,"MAHARAJA JITENDRA NARAYAN MEDICAL COLLEGE AND HOSPITAL, COOCHBEHAR",MBBS,State Quota,EWS,EWS,Retained
3,97101,19,"NORTH BENGAL MEDICAL COLLEGE AND HOSPITAL, DARJEELING",MBBS,State Quota,EWS,EWS,Fresh Allotment
1,97169,-,"MAHARAJA JITENDRA NARAYAN MEDICAL COLLEGE AND HOSPITAL, COOCHBEHAR",MBBS,State Quota,EWS,EWS,Retained
2,97197,-,KUSUM DEVI SUNDERLAL DUGAR JAIN DENTAL COLLEGE AND HOSPITAL,BDS,State Quota,UR,General,Not Upgraded
3,97241,20,RAIGANJ GOVT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,EWS,EWS,Upgraded
3,97454,8,JMN MEDICAL COLLEGE,MBBS,Private Management Quota,UR,General,Fresh Allotment
1,97503,-,"COLLEGE OF MEDICINE AND SAGORE DUTTA HOSPITAL, KAMARHATI",MBBS,State Quota,SC,SC,Retained
1,97617,-,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,Private Management Quota,UR,General,Not Upgraded
1,97727,-,BARASAT GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,SC,SC,Retained
1,97760,-,BARASAT GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,SC,SC,Retained
1,97777,-,"BURDWAN MEDICAL COLLEGE, BURDWAN",MBBS,State Quota,SC,SC,Retained
3,97787,2,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,Private Management Quota,UR,General,Fresh Allotment
1,97966,-,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,Private Management Quota,UR OBC-B (Non- Creamy Layer),,Retained
3,97972,5,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,Private Management Quota,UR,General,Fresh Allotment
3,97977,1,"R.G. KAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,SC,SC,Upgraded
1,98036,-,"BANKURA SAMMILANI MEDICAL COLLEGE, BANKURA",MBBS,State Quota,SC,SC,Retained
3,98107,5,"R.G. KAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,SC,SC,Upgraded
1,98142,-,"MAHARAJA JITENDRA NARAYAN MEDICAL COLLEGE AND HOSPITAL, COOCHBEHAR",MBBS,State Quota,EWS,EWS,Retained
2,98159,-,"BANKURA SAMMILANI MEDICAL COLLEGE, BANKURA",MBBS,State Quota,SC,SC,Retained
3,98225,36,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,Private Management Quota,UR,General,Fresh Allotment
1,98287,-,"MURSHIDABAD MEDICAL COLLEGE AND HOSPITAL, MURSHIDABAD",MBBS,State Quota,SC,SC,Retained
3,98692,3,"R.G. KAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,SC,SC,Upgraded
3,98738,1,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,Private Management Quota,UR,General,Fresh Allotment
1,98746,-,"MIDNAPORE MEDICAL COLLEGE, MIDNAPUR",MBBS,State Quota,SC,SC,Retained
1,98748,-,JALPAIGURI GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,EWS,EWS,Retained
1,98802,-,"BURDWAN MEDICAL COLLEGE, BURDWAN",MBBS,State Quota,SC,SC,Retained
1,98810,-,JALPAIGURI GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,EWS,EWS,Not Upgraded
3,98951,6,ESI PGI MSR AND ESIC MEDICAL COLLEGE JOKA KOLKATA,MBBS,State Quota,SC,SC,Upgraded
1,98961,-,"BURDWAN MEDICAL COLLEGE, BURDWAN",MBBS,State Quota,SC,SC,Retained
3,99142,21,"NORTH BENGAL MEDICAL COLLEGE AND HOSPITAL, DARJEELING",MBBS,State Quota,EWS,EWS,Fresh Allotment
2,99205,-,"MURSHIDABAD MEDICAL COLLEGE AND HOSPITAL, MURSHIDABAD",MBBS,State Quota,SC,SC,Retained
1,99285,-,GURU NANAK INSTITUTE OF DENTAL SCIENCES AND RESEARCH,BDS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Not Upgraded
1,99298,-,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,Private Management Quota,UR,General,Retained
1,99414,-,"BURDWAN MEDICAL COLLEGE, BURDWAN",MBBS,State Quota,SC,SC,Not Upgraded
1,99513,-,"COLLEGE OF MEDICINE AND JNM HOSPITAL, KALYANI",MBBS,State Quota,SC,SC,Not Upgraded
3,99530,29,KUSUM DEVI SUNDERLAL DUGAR JAIN DENTAL COLLEGE AND HOSPITAL,BDS,State Quota,UR OBC-A (Non- Creamy Layer),,Fresh Allotment
1,99546,-,"COLLEGE OF MEDICINE AND JNM HOSPITAL, KALYANI",MBBS,State Quota,SC,SC,Retained
1,99827,-,"COLLEGE OF MEDICINE AND JNM HOSPITAL, KALYANI",MBBS,State Quota,SC,SC,Retained
1,99857,-,BARASAT GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,SC,SC,Not Upgraded
1,99897,-,JALPAIGURI GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,EWS,EWS,Retained
1,99971,-,"MURSHIDABAD MEDICAL COLLEGE AND HOSPITAL, MURSHIDABAD",MBBS,State Quota,SC,SC,Not Upgraded
1,100028,-,"MAHARAJA JITENDRA NARAYAN MEDICAL COLLEGE AND HOSPITAL, COOCHBEHAR",MBBS,State Quota,EWS,EWS,Retained
1,100040,-,"COLLEGE OF MEDICINE AND JNM HOSPITAL, KALYANI",MBBS,State Quota,SC,SC,Retained
1,100041,-,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,Private Management Quota,UR,General,Retained
2,100053,-,"COLLEGE OF MEDICINE AND SAGORE DUTTA HOSPITAL, KAMARHATI",MBBS,State Quota,SC,SC,Not Upgraded
3,100072,39,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,Private Management Quota,UR,General,Fresh Allotment
1,100144,-,"NORTH BENGAL MEDICAL COLLEGE AND HOSPITAL, DARJEELING",MBBS,State Quota,SC,SC,Retained
1,100195,-,"NORTH BENGAL MEDICAL COLLEGE AND HOSPITAL, DARJEELING",MBBS,State Quota,SC,SC,Retained
1,100212,-,"NORTH BENGAL MEDICAL COLLEGE AND HOSPITAL, DARJEELING",MBBS,State Quota,SC,SC,Retained
1,100236,-,JALPAIGURI GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,EWS,EWS,Retained
1,100351,-,ESI PGI MSR AND ESIC MEDICAL COLLEGE JOKA KOLKATA,MBBS,State Quota,SC,SC,Retained
2,100386,-,"NORTH BENGAL MEDICAL COLLEGE AND HOSPITAL, DARJEELING",MBBS,State Quota,SC,SC,Retained
3,100425,12,JALPAIGURI GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,EWS,EWS,Fresh Allotment
1,100569,-,"BURDWAN MEDICAL COLLEGE, BURDWAN",MBBS,State Quota,SC,SC,Retained
1,100576,-,"MAHARAJA JITENDRA NARAYAN MEDICAL COLLEGE AND HOSPITAL, COOCHBEHAR",MBBS,State Quota,EWS,EWS,Retained
1,100592,-,JALPAIGURI GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,EWS,EWS,Not Upgraded
1,100598,-,"COLLEGE OF MEDICINE AND JNM HOSPITAL, KALYANI",MBBS,State Quota,SC,SC,Not Upgraded
3,100763,5,"COLLEGE OF MEDICINE AND SAGORE DUTTA HOSPITAL, KAMARHATI",MBBS,State Quota,SC,SC,Upgraded
3,100826,24,"MAHARAJA JITENDRA NARAYAN MEDICAL COLLEGE AND HOSPITAL, COOCHBEHAR",MBBS,State Quota,EWS,EWS,Upgraded
1,101000,-,BARASAT GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,SC,SC,Retained
1,101078,-,"BURDWAN MEDICAL COLLEGE, BURDWAN",MBBS,State Quota,SC,SC,Retained
1,101254,-,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,State Quota,EWS,EWS,Not Upgraded
1,101338,-,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,ST,ST,Retained
1,101356,-,"BURDWAN MEDICAL COLLEGE, BURDWAN",MBBS,State Quota,SC,SC,Retained
1,101449,-,BARASAT GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,SC,SC,Retained
1,101617,-,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,State Quota,EWS,EWS,Not Upgraded
1,101628,-,GURU NANAK INSTITUTE OF DENTAL SCIENCES AND RESEARCH,BDS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Not Upgraded
3,101720,2,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,Private Management Quota,UR,General,Fresh Allotment
1,101903,-,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,Private Management Quota,UR,General,Not Upgraded
1,102079,-,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,Private Management Quota,UR,General,Retained
1,102099,-,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,Private Management Quota,UR,General,Not Upgraded
3,102127,14,GURU NANAK INSTITUTE OF DENTAL SCIENCES AND RESEARCH,BDS,State Quota,UR,General,Fresh Allotment
1,102403,-,"BANKURA SAMMILANI MEDICAL COLLEGE, BANKURA",MBBS,State Quota,SC,SC,Retained
1,102462,-,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,State Quota,EWS,EWS,Not Upgraded
1,102517,-,DIAMOND HARBOUR GOVT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,SC,SC,Not Upgraded
1,102591,-,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,Private Management Quota,UR,General,Retained
3,102600,35,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,Private Management Quota,UR,General,Fresh Allotment
3,102801,6,"COLLEGE OF MEDICINE AND SAGORE DUTTA HOSPITAL, KAMARHATI",MBBS,State Quota,SC,SC,Upgraded
1,103048,-,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,Private Management Quota,UR,General,Not Upgraded
1,103085,-,"DR. R. AHMED DENTAL COLLEGE AND HOSPITAL, KOLKATA",BDS,State Quota,EWS,EWS,Not Upgraded
1,103142,-,"BURDWAN MEDICAL COLLEGE, BURDWAN",MBBS,State Quota,SC,SC,Not Upgraded
1,103272,-,"COLLEGE OF MEDICINE AND JNM HOSPITAL, KALYANI",MBBS,State Quota,SC,SC,Retained
1,103337,-,"BURDWAN MEDICAL COLLEGE, BURDWAN",MBBS,State Quota,SC,SC,Retained
1,103485,-,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,Private Management Quota,UR,General,Retained
1,103518,-,GURU NANAK INSTITUTE OF DENTAL SCIENCES AND RESEARCH,BDS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Not Upgraded
1,103621,-,"BURDWAN MEDICAL COLLEGE, BURDWAN",MBBS,State Quota,SC,SC,Not Upgraded
1,103687,-,"NORTH BENGAL MEDICAL COLLEGE AND HOSPITAL, DARJEELING",MBBS,State Quota,SC,SC,Retained
1,103763,-,BARASAT GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,SC,SC,Retained
1,103764,-,"NORTH BENGAL MEDICAL COLLEGE AND HOSPITAL, DARJEELING",MBBS,State Quota,SC,SC,Retained
1,103767,-,"BURDWAN MEDICAL COLLEGE, BURDWAN",MBBS,State Quota,SC,SC,Not Upgraded
1,103779,-,"BURDWAN MEDICAL COLLEGE, BURDWAN",MBBS,State Quota,SC,SC,Not Upgraded
1,103968,-,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,Private Management Quota,UR,General,Not Upgraded
1,103992,-,"COLLEGE OF MEDICINE AND JNM HOSPITAL, KALYANI",MBBS,State Quota,SC,SC,Not Upgraded
1,104001,-,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,Private Management Quota,UR,General,Not Upgraded
3,104062,1,"COLLEGE OF MEDICINE AND SAGORE DUTTA HOSPITAL, KAMARHATI",MBBS,State Quota,SC,SC,Upgraded
2,104070,-,HALDIA INSTITUTE OF DENTAL SCIENCES AND RESEARCH,BDS,State Quota,UR,General,Not Upgraded
3,104109,26,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,State Quota,EWS,EWS,Fresh Allotment
3,104215,25,"DR. R. AHMED DENTAL COLLEGE AND HOSPITAL, KOLKATA",BDS,State Quota,EWS,EWS,Fresh Allotment
2,104407,-,KUSUM DEVI SUNDERLAL DUGAR JAIN DENTAL COLLEGE AND HOSPITAL,BDS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Not Upgraded
1,104409,-,"BANKURA SAMMILANI MEDICAL COLLEGE, BANKURA",MBBS,State Quota,SC,SC,Retained
1,104462,-,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,State Quota,EWS,EWS,Not Upgraded
1,104478,-,"MIDNAPORE MEDICAL COLLEGE, MIDNAPUR",MBBS,State Quota,SC,SC,Retained
1,104481,-,"NORTH BENGAL MEDICAL COLLEGE AND HOSPITAL, DARJEELING",MBBS,State Quota,SC,SC,Retained
1,104501,-,"NORTH BENGAL MEDICAL COLLEGE AND HOSPITAL, DARJEELING",MBBS,State Quota,SC,SC,Retained
3,104618,39,KUSUM DEVI SUNDERLAL DUGAR JAIN DENTAL COLLEGE AND HOSPITAL,BDS,State Quota,UR OBC-A (Non- Creamy Layer),,Fresh Allotment
1,104671,-,"COLLEGE OF MEDICINE AND JNM HOSPITAL, KALYANI",MBBS,State Quota,SC,SC,Retained
3,104919,39,KUSUM DEVI SUNDERLAL DUGAR JAIN DENTAL COLLEGE AND HOSPITAL,BDS,State Quota,UR,General,Upgraded
1,104992,-,"COLLEGE OF MEDICINE AND JNM HOSPITAL, KALYANI",MBBS,State Quota,SC,SC,Not Upgraded
1,105011,-,"COLLEGE OF MEDICINE AND JNM HOSPITAL, KALYANI",MBBS,State Quota,SC,SC,Retained
3,105020,9,I Q CITY MEDICAL COLLEGE,MBBS,Private Management Quota,UR,General,Fresh Allotment
1,105064,-,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,Private Management Quota,UR,General,Not Upgraded
3,105130,26,"DR. R. AHMED DENTAL COLLEGE AND HOSPITAL, KOLKATA",BDS,State Quota,EWS,EWS,Fresh Allotment
1,105295,-,"DR. R. AHMED DENTAL COLLEGE AND HOSPITAL, KOLKATA",BDS,State Quota,EWS,EWS,Not Upgraded
2,105398,-,GURU NANAK INSTITUTE OF DENTAL SCIENCES AND RESEARCH,BDS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
1,105465,-,"COLLEGE OF MEDICINE AND JNM HOSPITAL, KALYANI",MBBS,State Quota,SC,SC,Retained
2,105613,-,"DR. R. AHMED DENTAL COLLEGE AND HOSPITAL, KOLKATA",BDS,State Quota,EWS,EWS,Not Upgraded
1,105768,-,"COLLEGE OF MEDICINE AND JNM HOSPITAL, KALYANI",MBBS,State Quota,SC,SC,Not Upgraded
1,105798,-,"COLLEGE OF MEDICINE AND JNM HOSPITAL, KALYANI",MBBS,State Quota,SC,SC,Retained
3,105896,36,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,Private Management Quota,UR,General,Fresh Allotment
3,105907,40,HALDIA INSTITUTE OF DENTAL SCIENCES AND RESEARCH,BDS,State Quota,UR,General,Fresh Allotment
2,106063,-,"BURDWAN MEDICAL COLLEGE, BURDWAN",MBBS,State Quota,SC,SC,Not Upgraded
2,106307,-,HALDIA INSTITUTE OF DENTAL SCIENCES AND RESEARCH,BDS,State Quota,UR,General,Retained
1,106311,-,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,Private Management Quota,UR,General,Not Upgraded
1,106367,-,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,State Quota,EWS,EWS,Not Upgraded
2,106473,-,HALDIA INSTITUTE OF DENTAL SCIENCES AND RESEARCH,BDS,State Quota,UR,General,Retained
1,106653,-,"BANKURA SAMMILANI MEDICAL COLLEGE, BANKURA",MBBS,State Quota,SC,SC,Retained
1,106680,-,"COLLEGE OF MEDICINE AND JNM HOSPITAL, KALYANI",MBBS,State Quota,SC,SC,Retained
3,106703,26,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,State Quota,EWS,EWS,Upgraded
3,106737,6,"COLLEGE OF MEDICINE AND SAGORE DUTTA HOSPITAL, KAMARHATI",MBBS,State Quota,SC,SC,Upgraded
3,106801,36,I Q CITY MEDICAL COLLEGE,MBBS,Private Management Quota,UR,General,Fresh Allotment
3,106824,6,"COLLEGE OF MEDICINE AND SAGORE DUTTA HOSPITAL, KAMARHATI",MBBS,State Quota,SC,SC,Upgraded
3,106856,14,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,Private Management Quota,UR OBC-B (Non- Creamy Layer),,Fresh Allotment
1,107072,-,"NORTH BENGAL MEDICAL COLLEGE AND HOSPITAL, DARJEELING",MBBS,State Quota,SC,SC,Retained
3,107275,15,KUSUM DEVI SUNDERLAL DUGAR JAIN DENTAL COLLEGE AND HOSPITAL,BDS,State Quota,UR,General,Upgraded
1,107354,-,"DR. R. AHMED DENTAL COLLEGE AND HOSPITAL, KOLKATA",BDS,State Quota,EWS,EWS,Not Upgraded
1,107378,-,BARASAT GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,SC,SC,Retained
1,107382,-,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,Private Management Quota,UR,General,Retained
1,107644,-,"BANKURA SAMMILANI MEDICAL COLLEGE, BANKURA",MBBS,State Quota,SC,SC,Retained
3,107699,1,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,Private Management Quota,UR,General,Fresh Allotment
1,107819,-,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,Private Management Quota,UR,General,Not Upgraded
1,107820,-,DIAMOND HARBOUR GOVT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,SC,SC,Retained
1,107854,-,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,Private Management Quota,UR,General,Not Upgraded
3,107945,29,GURU NANAK INSTITUTE OF DENTAL SCIENCES AND RESEARCH,BDS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Upgraded
1,108091,-,"DR. R. AHMED DENTAL COLLEGE AND HOSPITAL, KOLKATA",BDS,State Quota,EWS,EWS,Not Upgraded
